id,title,slug,description,url,domain,workload
xPcHhsEbEeaXORK1gIKLbg,Circular Economy - Sustainable Materials Management,circular-economy,,https://www.coursera.org/learn/circular-economy,,
hkf5n9q-Ee-5jgr_0ivDlQ,Core Project Management Process,core-project-management-process,,https://www.coursera.org/learn/core-project-management-process,,
ZvZKylHwEeuV3xJQIImqCQ,TOEFL Test-Taking Strategies,toefl-test-taking-strategies,,https://www.coursera.org/learn/toefl-test-taking-strategies,,
xMKdU5eTEe-y0Qr__T-XFQ,Positive Psychology: The Science of Happiness,positive-psychology-the-science-of-happiness,,https://www.coursera.org/learn/positive-psychology-the-science-of-happiness,,
EyIVywsOEeqAyhJ_0dX92w,Modeling Data in the Tidyverse,tidyverse-modelling-data,,https://www.coursera.org/learn/tidyverse-modelling-data,,
IZHHNXR2EfC3ZBLUWiZPew,CCNP and CCIE Security Core SCOR 350-701(Exam Blueprint 1.1),pearson-ccnp-and-ccie-security-core-scor-350-701-exam-blueprint-1-1-video-bnbj9,,https://www.coursera.org/learn/pearson-ccnp-and-ccie-security-core-scor-350-701-exam-blueprint-1-1-video-bnbj9,,
vyiRT1f7EfCekhJDthqyWw,Model Armor: Securing AI Deployments,model-armor-securing-ai-deployments,,https://www.coursera.org/learn/model-armor-securing-ai-deployments,,
OPEqsc5iEe65Mwqc6CotZw,Web Scraping with Python,python-web-scraping,,https://www.coursera.org/learn/python-web-scraping,,
9GrEl-S2EequJhIbemX1yw,Improving Math Engagement with Prodigy,teaching-prodigy,,https://www.coursera.org/learn/teaching-prodigy,,
He_qXaSCEe6oQA6J-7B2nw,Financial Business Accounting and MIS Reports ,financial-business-accounting-and-mis-reports,,https://www.coursera.org/learn/financial-business-accounting-and-mis-reports,,
V4tUmw1rEeei4BLIS97yDA,"Innovation publique et pensée design, l'innovation sociale au service des territoires",innovation-publique-pensee-design,,https://www.coursera.org/learn/innovation-publique-pensee-design,,
tsHbkwOhEe6fVg7xpUBroQ,Estrategia de Identidad de una Marca,estrategia-de-identidad-de-marca,,https://www.coursera.org/learn/estrategia-de-identidad-de-marca,,
RouWDzlzEe-hvAr_8yolJQ,Forming Christ-Shaped Leaders,theology-forming-christ-shaped-leaders,,https://www.coursera.org/learn/theology-forming-christ-shaped-leaders,,
SIVHVJVXEeyprAo1RJLH8Q,The Basics of Libertarian Free Will,the-basics-of-libertarian-free-will,,https://www.coursera.org/learn/the-basics-of-libertarian-free-will,,
IpLKKUAZEe-xLxIpRr2Opw,"Data Warehousing: Schema, ETL, Optimal Performance",data-warehousing-schema-etl-optimal-performance,,https://www.coursera.org/learn/data-warehousing-schema-etl-optimal-performance,,
NGt9qDv4EeuwehK5Ir7QEw,Database Design and Basic SQL in PostgreSQL,database-design-postgresql,,https://www.coursera.org/learn/database-design-postgresql,,
gW7yZzFfEe6WthIR5ATAkw,Liderazgo y comunicación,liderazgo-y-comunicacion,,https://www.coursera.org/learn/liderazgo-y-comunicacion,,
LyM4EA4TEfCk7gr_3iO-uQ,Getting Started with Splunk Cloud GDI on Google Cloud,googlecloud-getting-started-with-splunk-cloud-gdi-on-google-cloud-ohwd5,,https://www.coursera.org/learn/googlecloud-getting-started-with-splunk-cloud-gdi-on-google-cloud-ohwd5,,
14wpbvnnEeqrqRLDNmbmYw,Precalculus: Mathematical Modeling,precalculus-mathematical-modelling,,https://www.coursera.org/learn/precalculus-mathematical-modelling,,
TE1wIy15Ee6mDAo3fVlzHw,Building Systems with the ChatGPT API,building-systems-with-the-chatgpt-api-project,,https://www.coursera.org/learn/building-systems-with-the-chatgpt-api-project,,
4fZDfSy1Ee-d5A6qq5v0NQ,Liquidity and Solvency in Financial Accounting,liquidity-and-solvency-in-financial-accounting,,https://www.coursera.org/learn/liquidity-and-solvency-in-financial-accounting,,
xuyPtwThEfCSEQ5mmEHERQ,Statistics & Mathematics for Data Science & Data Analytics,packt-statistics-mathematics-for-data-science-data-analytics-4lkug,,https://www.coursera.org/learn/packt-statistics-mathematics-for-data-science-data-analytics-4lkug,,
7oQkdp81EeeMNA6V0QN2ag,Solving Algorithms for Discrete Optimization,solving-algorithms-discrete-optimization,,https://www.coursera.org/learn/solving-algorithms-discrete-optimization,,
_APuJMtnEe6SjxKHxThXWw,Generative AI for Legal Services Primer,generative-ai-for-legal-services-primer,,https://www.coursera.org/learn/generative-ai-for-legal-services-primer,,
Qjj3KjrWEeWO-Qq6rEZAow,Service Transformed: Lessons in U.S. Veteran Centered Care,va-health-care,,https://www.coursera.org/learn/va-health-care,,
VlLC102NEeWEHRLwpfV5DQ,Leadership Through Marketing,leadership-marketing,,https://www.coursera.org/learn/leadership-marketing,,
CDDg56kzEeyjPxJkzIUqCw,Modernizing Applications with Apigee X,googlecloud-modernizing-applications-with-apigee-x-wpg2t,,https://www.coursera.org/learn/googlecloud-modernizing-applications-with-apigee-x-wpg2t,,
i_i7VUKGEfC6-g6hfV5HWQ,Advanced AI Techniques and Behavior in Unity,packt-advanced-ai-techniques-and-behavior-in-unity-q6rqa,,https://www.coursera.org/learn/packt-advanced-ai-techniques-and-behavior-in-unity-q6rqa,,
tYNLnVJhEe6MRw5v85QxTw,Principles of Economics: Macroeconomics - The Big Picture,principles-of-economics-macroeconomics,,https://www.coursera.org/learn/principles-of-economics-macroeconomics,,
sdHYAbozEeupsAq4ot0YUQ,Program Design & Evaluation for Health Systems Strengthening,program-design-and-evaluation-for-health-systems-strengthening,,https://www.coursera.org/learn/program-design-and-evaluation-for-health-systems-strengthening,,
XSUGW6EXEeyWFxJ4RYAcmQ,The Epistemic Quest for Truth: Introduction to epistemology,epistemology,,https://www.coursera.org/learn/epistemology,,
YC48XgMpEe-SXg6EFTZuww,The Theory of the Firm,production-costs-market-power-competition,,https://www.coursera.org/learn/production-costs-market-power-competition,,
NVbzvONuEeqEfw7P8-pkxQ,Grundlagen des Grafikdesigns,fundamentals-of-graphic-design-de,,https://www.coursera.org/learn/fundamentals-of-graphic-design-de,,
eVuQSUW7EfC0sQr_9lgCRw,DaVinci Resolve 19 Masterclass: Audio & Visual Polish,davinci-resolve-19-masterclass-audio--visual-polish,,https://www.coursera.org/learn/davinci-resolve-19-masterclass-audio--visual-polish,,
3AWb0lkPEe2V_A700XNJQw,Customer Centricity as Competitive Advantage - Jagdish Sheth,customercentricity,,https://www.coursera.org/learn/customercentricity,,
192QixZOEeWKlgqs7LdhRw,生命安全与救援Life Safety and Rescue,sheng-ming-an-quan-ji-jiu,,https://www.coursera.org/learn/sheng-ming-an-quan-ji-jiu,,
T79xe0EvEfClyxI_Dgx85Q,Algorithm Design: Mastering Computational Problem Solving,bits-algorithm-design,,https://www.coursera.org/learn/bits-algorithm-design,,
mZH4X1aYEeuWpw4dFjrIrw,High Voltage Schottky and p-n Diodes,high-voltage-schottky-and-p-n-diodes,,https://www.coursera.org/learn/high-voltage-schottky-and-p-n-diodes,,
YTczhEMeEeypWgpPv6uUJQ,Crear Gráficos y Paneles con Microsoft Excel,crear-graficos-paneles-microsoft-excel,,https://www.coursera.org/learn/crear-graficos-paneles-microsoft-excel,,
LavAmus3EemMjhKUVpGhxg,Principles of Sustainable Finance ,sustainable-finance,,https://www.coursera.org/learn/sustainable-finance,,
uFgnx8LgEeux9w57Jm7QdQ,Traitement d'images : introduction au filtrage,moocimage-filtrage,,https://www.coursera.org/learn/moocimage-filtrage,,
QJZac6NJEe-NWAr_wjSR3w,Docker training for Beginners,docker-training-for-beginners,,https://www.coursera.org/learn/docker-training-for-beginners,,
JAaEzP4REe6s6A6gNZn4pQ,Core Java - Foundations,core-java-foundations,,https://www.coursera.org/learn/core-java-foundations,,
4Qos5whUEe-SXg6EFTZuww,Core Java - Design Patterns,core-java-design-patterns,,https://www.coursera.org/learn/core-java-design-patterns,,
1fYW_GtvEe2WbhJ1ZbyWCw,Storytelling / Re-brand your Brand,storytelling-re-brand-your-brand,,https://www.coursera.org/learn/storytelling-re-brand-your-brand,,
7gbFcfzqEeuRCQ5nvRqgMw,Diseña stories para Instagram y Facebook con Canva,disena-stories-instagram-facebook-canva,,https://www.coursera.org/learn/disena-stories-instagram-facebook-canva,,
qsmTtjJoEfC3HAr_0KfBDw,IA en la participación de los aficionados,ia-en-la-participacin-de-los-aficionados,,https://www.coursera.org/learn/ia-en-la-participacin-de-los-aficionados,,
nOUxQJHMEeWxTA6NLywNHw,Wind resources for renewable energies,wind-for-renewable-energies,,https://www.coursera.org/learn/wind-for-renewable-energies,,
9Rwc8GCREfCy5w726iKh0Q,생성형 AI 에이전트: 조직 혁신,gen-ai-agents-transform-your-organization-ko,,https://www.coursera.org/learn/gen-ai-agents-transform-your-organization-ko,,
wTe2WObcEeyDYwq6z4uKRQ,MV Substation - An industrial approach (PART-A),mv-substation-an-industrial-approach-part-a,,https://www.coursera.org/learn/mv-substation-an-industrial-approach-part-a,,
o1TxNAZhEey5zQ4LqE3elQ,"Digital Marketing Strategy with Goldman Sachs 10,000 Women",10kw-digital-marketing,,https://www.coursera.org/learn/10kw-digital-marketing,,
ZWOO_nU1Eeiq5AqveOGNaA,"Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention",global-disease-masterclass-communicable,,https://www.coursera.org/learn/global-disease-masterclass-communicable,,
jjFwDfBcEeWLaBLI8fdMlw,Analysis of Algorithms,analysis-of-algorithms,,https://www.coursera.org/learn/analysis-of-algorithms,,
D-kRGMhiEeSHHCIAC12q0A,心理学与生活,xin-li-xue-sheng-huo,,https://www.coursera.org/learn/xin-li-xue-sheng-huo,,
71bNqiVxEe-_Bw7l9wp8FQ,Key Industry 4.0 Technologies in Manufacturing - 2,key-industry-4-point-0-technologies-in-manufacturing--2,,https://www.coursera.org/learn/key-industry-4-point-0-technologies-in-manufacturing--2,,
0OenygqGEeuthgpwNQhNHw,Overcoming Bias,overcoming-bias,,https://www.coursera.org/learn/overcoming-bias,,
KYT4rcGoEe2Zwgr5VtLkmw,Introduction to Networking and Cloud Computing,introduction-to-networking-and-cloud-computing,,https://www.coursera.org/learn/introduction-to-networking-and-cloud-computing,,
L8O2vUeFEeuZGAr_TcQGiQ,Fundamentals of Materials Science,fundamentals-of-materials-science,,https://www.coursera.org/learn/fundamentals-of-materials-science,,
3vl2Su2ZEeiJnAqB4Om4ig,"Surveillance Systems: Analysis, Dissemination, and Special Systems",epidemiology-surveillance-systems-analysis,,https://www.coursera.org/learn/epidemiology-surveillance-systems-analysis,,
uGFQ39bLEeeeugriPTTa_A,IS/IT Governance,is-it-governance,,https://www.coursera.org/learn/is-it-governance,,
Yrxg_6kHEeuTvxIVmYq7CQ,Crea tus publicaciones para RRSS con Canva,publicacion-rrss-canva,,https://www.coursera.org/learn/publicacion-rrss-canva,,
VsplBwBVEfCm2BKpUCEabw,"Authentication, E-Commerce Features & Order Management",packt-authentication-e-commerce-features-order-management-hjj1v,,https://www.coursera.org/learn/packt-authentication-e-commerce-features-order-management-hjj1v,,
7gyJXYIhEeeL9BLE3sEj-g,"Sleep: Neurobiology, Medicine, and Society",sleep,,https://www.coursera.org/learn/sleep,,
rrCvQ2CfEeaFYA4dzi3AFw,Interest Rate Models,interest-rate-models,,https://www.coursera.org/learn/interest-rate-models,,
qAZWW2evEe-ZVAr_5CUYPw,Advanced Modeling Techniques and Detailed Prop Creation,packt-advanced-modeling-techniques-and-detailed-prop-creation-mkp0q,,https://www.coursera.org/learn/packt-advanced-modeling-techniques-and-detailed-prop-creation-mkp0q,,
M5IS7Pw3EeW3kAo3Iffzfw,Finding Mutations in DNA and Proteins (Bioinformatics VI),dna-mutations,,https://www.coursera.org/learn/dna-mutations,,
Kz4g-m1cEeeWCg71xNIlJg,Vers l'infiniment petit - Voyages de l'infiniment grand à l'infiniment petit,physique-infiniment-petit,,https://www.coursera.org/learn/physique-infiniment-petit,,
wZaJzMblEeqIqgqjsj89_Q,Fake News Detection with Machine Learning,nlp-fake-news-detector,,https://www.coursera.org/learn/nlp-fake-news-detector,,
fwDZOdo0Ee22LAo38arT7w,Fundamentos de la ciberseguridad,fundamentos-de-la-ciberseguridad,,https://www.coursera.org/learn/fundamentos-de-la-ciberseguridad,,
pNQiO6kxEeywagovoAKHOQ,Fraud Detection on Financial Transactions with Machine Learning on Google Cloud,googlecloud-fraud-detection-on-financial-transactions-with-machine-learnin-3bian,,https://www.coursera.org/learn/googlecloud-fraud-detection-on-financial-transactions-with-machine-learnin-3bian,,
V8NsJjfoEe-NSA5zWhNuuw,Advanced Data Analysis and Visualization with Pandas,packt-advanced-data-analysis-and-visualization-with-pandas-ofifg,,https://www.coursera.org/learn/packt-advanced-data-analysis-and-visualization-with-pandas-ofifg,,
DTsU__BtEeyxiRKaoDccyw,Process Forms with AI Model in Power Automate,process-forms-ai-model-power-automate,,https://www.coursera.org/learn/process-forms-ai-model-power-automate,,
4UENgfmaEe2DVA7mbpTqkw,Methods for Quantitative Research in Psychology,methods-for-quantitative-research-in-psychology,,https://www.coursera.org/learn/methods-for-quantitative-research-in-psychology,,
N9N9_UDZEeusyQ4n_00ahw,Comunicación efectiva para el líder actual,comunicacin-efectiva-para-el-lder-actual,,https://www.coursera.org/learn/comunicacin-efectiva-para-el-lder-actual,,
KQwSg3eEEe-cBRK_mZB3Bw,Prescriptive Analytics Project Ideation,prescriptive-analytics-project-ideation,,https://www.coursera.org/learn/prescriptive-analytics-project-ideation,,
iB_JT1wxEeyg-RKSDfcVFQ,Developing Data Models with LookML 日本語版,developing-data-models-with-lookml-ja,,https://www.coursera.org/learn/developing-data-models-with-lookml-ja,,
P1T5oGmhEfCNmBLKjrx-sw,Practical Windows PowerShell Scripting: Unit 1,pearson-practical-windows-powershell-scripting-unit1,,https://www.coursera.org/learn/pearson-practical-windows-powershell-scripting-unit1,,
NH5Lyzd7EeyO8BKA-INK0w,Cómo empezar con Facebook Creator Studio,facebook-creator-studio,,https://www.coursera.org/learn/facebook-creator-studio,,
cMFRRG4oEfCeJhJl6xsA-Q,CompTIA Linux+ XK0-005: Unit 8,pearson-comptia-linux-xk0-005-complete-video-course-3rd-edition-video-trai-3twxp,,https://www.coursera.org/learn/pearson-comptia-linux-xk0-005-complete-video-course-3rd-edition-video-trai-3twxp,,
92ijl7WhEeW-xg611XxSbw,Desarrollo de aplicaciones avanzadas con Android,aplicaciones-android,,https://www.coursera.org/learn/aplicaciones-android,,
9CXBWlYHEfCekhJDthqyWw,Strategic SEO: A Quick Start to Reach a Wider Audience,strategic-seo-a-quick-start-to-reach-a-wider-audience,,https://www.coursera.org/learn/strategic-seo-a-quick-start-to-reach-a-wider-audience,,
s1gz8mR0Ee6C8Aq3MM882w,Learn Bootstrap,learn-bootstrap,,https://www.coursera.org/learn/learn-bootstrap,,
Idubo3QKEe-CUA7-5BJkaw,Deploying a Multi-Cluster Gateway Across GKE Clusters,googlecloud-deploying-a-multi-cluster-gateway-across-gke-clusters-sul8j,,https://www.coursera.org/learn/googlecloud-deploying-a-multi-cluster-gateway-across-gke-clusters-sul8j,,
EBPE_iZGEey4dA6DVmO2QQ,Llevar a cabo investigaciones en UX,llevar-a-cabo-investigaciones-en-ux,,https://www.coursera.org/learn/llevar-a-cabo-investigaciones-en-ux,,
OAqDvyN5Eeu4wwqz_tAZ6Q,Управление анализом данных,managing-data-analysis-ru,,https://www.coursera.org/learn/managing-data-analysis-ru,,
-qKIDPnAEeS1QCIACy-KcQ,Code Yourself! An Introduction to Programming,intro-programming,,https://www.coursera.org/learn/intro-programming,,
tn8lP4fjEeWQhRJp8aTWZQ,"Nanotechnology and Nanosensors, Part 2",nanotechnology2,,https://www.coursera.org/learn/nanotechnology2,,
lFYo4HUHEe-CUA7-5BJkaw,React Beginner Project: Build a Color Picker Tool,javascript-project-build-a-color-picker-tool,,https://www.coursera.org/learn/javascript-project-build-a-color-picker-tool,,
esdDV1fPEe6rZAooU_uugw,Fundamentals of Credit Analysis ,fundamentals-of-credit-analysis,,https://www.coursera.org/learn/fundamentals-of-credit-analysis,,
vcGkwez9Ee-XrBJwYvUhHw,Connected Leadership: Building Collaborative Teams,connected-leadership-building-collaborative-teams,,https://www.coursera.org/learn/connected-leadership-building-collaborative-teams,,
jDhCGfZLEeyxiRKaoDccyw,Politics and Ethics of Data Analytics in the Public Sector,politics-and-ethics-of-data-analytics-in-the-public-sector,,https://www.coursera.org/learn/politics-and-ethics-of-data-analytics-in-the-public-sector,,
XyrEvZ1lEe6OLRIoLG614w,The DMAIC Framework - Define and Measure Phase,the-dmaic-framework---define-and-measure-phase,,https://www.coursera.org/learn/the-dmaic-framework---define-and-measure-phase,,
MisGYbhTEe2MNRLdxpojNw,Anatomy & Physiology: Support & Movement,anatomy--physiology-support--movement,,https://www.coursera.org/learn/anatomy--physiology-support--movement,,
1esac0YqEe-xRA6omnSgfQ,.NET Core Microservices - The Complete Guide (.NET 6 MVC),packt-net-core-microservices-the-complete-guide-net-6-mvc-djsov,,https://www.coursera.org/learn/packt-net-core-microservices-the-complete-guide-net-6-mvc-djsov,,
jtX_viAXEe671A66sAWTEw,Fundamentals of Information System Security Architecture,information-system-security-architecture-first-course-1,,https://www.coursera.org/learn/information-system-security-architecture-first-course-1,,
jvTzhP2aEeqqog4hJpotuw,Transfer Learning for NLP with TensorFlow Hub,transfer-learning-nlp-tensorflow-hub,,https://www.coursera.org/learn/transfer-learning-nlp-tensorflow-hub,,
fIsw-VOSEeyHERJqCPeVeQ,Как создавать группу в Facebook,sozdat-gruppu-v-facebook,,https://www.coursera.org/learn/sozdat-gruppu-v-facebook,,
i3Elo3igEeqqURLMyodluQ,Being a researcher (in Information Science and Technology),being-researcher,,https://www.coursera.org/learn/being-researcher,,
BST02GJsEeuj5A4IE9yi4Q,5 Ways to Build a Better LinkedIn Profile,5-ways-build-better-linkedin-profile,,https://www.coursera.org/learn/5-ways-build-better-linkedin-profile,,
KeDOWffmEeygtQ689i7kPw,Introduction to Back-End Development,introduction-to-back-end-development,,https://www.coursera.org/learn/introduction-to-back-end-development,,
blFOBIjxEeu1URJQPhUElQ,Java Basics: Selection and Iteration,codio-java-basics,,https://www.coursera.org/learn/codio-java-basics,,
oevpufy2Eeio4BIihiZW_g,Managing Machine Learning Projects with Google Cloud,machine-learning-business-professionals,,https://www.coursera.org/learn/machine-learning-business-professionals,,
cqLRDwlNEfCRZA7iGUDKIw,The Complete Java Developer Course: From Beginner to Master,packt-the-complete-java-developer-course-from-beginner-to-master-prvaq,,https://www.coursera.org/learn/packt-the-complete-java-developer-course-from-beginner-to-master-prvaq,,
tm_FXv-wEe-glg6vww23RQ,"Monitoring, Security, and High Availability in Vault",packt-monitoring-security-and-high-availability-in-vault-j9y41,,https://www.coursera.org/learn/packt-monitoring-security-and-high-availability-in-vault-j9y41,,
H3HGeBK4EeS0RyIACp5OCg,Advanced Competitive Strategy,advanced-competitive-strategy,,https://www.coursera.org/learn/advanced-competitive-strategy,,
THaE_RqwEeWDtQoum3sFeQ,U101: Understanding College and College Life,college-life,,https://www.coursera.org/learn/college-life,,
Kdf551i6Eeaw3QoEHqdPHw,Building High-Performing Teams,high-performing-teams,,https://www.coursera.org/learn/high-performing-teams,,
RtPDR4XaEeu35w5U-DJuEw,Social Determinants of Health: Planetary Health,sdoh-planetary-health,,https://www.coursera.org/learn/sdoh-planetary-health,,
zUkQiplrEeuG-w7Ew7bzMQ,NLP Modelos y Algoritmos,nlp-modelos-y-algoritmos,,https://www.coursera.org/learn/nlp-modelos-y-algoritmos,,
iHN1DsmoEe2PhQqKaktnAQ,Nutrition Hot Topics and Controversies,nutrition-hot-topics-and-controversies,,https://www.coursera.org/learn/nutrition-hot-topics-and-controversies,,
Mj6DblwdEfCsFw6FoIz2Lw,Java SE 17 Developer (1Z0-829): Unit 1,pearson-java-se-17-developer-1z0-829-video-course-1-wl3tv,,https://www.coursera.org/learn/pearson-java-se-17-developer-1z0-829-video-course-1-wl3tv,,
x8UUAPwNEe6mvg738PZ9QQ,Wetland Delineation Fundamentals,wetland-delineation-fundamentals,,https://www.coursera.org/learn/wetland-delineation-fundamentals,,
1WnR8ObyEe6__Qr_xI9RYw,Researcher's guide to RNA sequencing data,researchers-guide-to-rna-sequencing-data,,https://www.coursera.org/learn/researchers-guide-to-rna-sequencing-data,,
Ub7jlvUJEe-jCgr_wH8PfQ,Automation with Ansible: Web Server Deployment,automation-with-ansible--web-server-deployment,,https://www.coursera.org/learn/automation-with-ansible--web-server-deployment,,
DAJLDyr8EeWGvAojQA48rw,European Business Law: Doing Business in Europe,eu-law-doing-business,,https://www.coursera.org/learn/eu-law-doing-business,,
gztzi6kZEeuVEg4YNPWkHQ,Learn Angular Routing by building a Cocktails Application,angular-routing,,https://www.coursera.org/learn/angular-routing,,
_Snxuv8iEe-glg6vww23RQ,GenAI for Paralegals: Streamlining Legal Drafting,genai-for-paralegals-streamlining-legal-drafting,,https://www.coursera.org/learn/genai-for-paralegals-streamlining-legal-drafting,,
PkhXq-k9Ee-ccQr_xjRSew,Examining MPLS VPN Operation,examining-mpls-vpn-operation,,https://www.coursera.org/learn/examining-mpls-vpn-operation,,
ajxDcm7NEe-Quwr_1ABTmQ,Security Operations,packt-security-operations-mrcgl,,https://www.coursera.org/learn/packt-security-operations-mrcgl,,
l97WfZ8iEeuTKw5pdgTisQ,Construya estrategicamente su red en LinkedIn,contruya-estrategicamente-red-linkedin,,https://www.coursera.org/learn/contruya-estrategicamente-red-linkedin,,
mmeWEqKDEe-WRAr_yfFc2w,Foundations of Neuroscience,foundations-of-neuroscience,,https://www.coursera.org/learn/foundations-of-neuroscience,,
s5j1WepcEe211BJwHi0Wtw,Deploying the circular economy within organisations,deploying-circular-economy-within-organisations,,https://www.coursera.org/learn/deploying-circular-economy-within-organisations,,
mMF8tl6CEe2NmA4_r3IA2w,Power and Foreign Policy in International Relations,power-and-foreign-policy-in-international-relations,,https://www.coursera.org/learn/power-and-foreign-policy-in-international-relations,,
-0hluwm8Eey7UArf-9pKDQ,Trânsito na Arena Política da Organização,transito-na-arena-politica-da-organizacao,,https://www.coursera.org/learn/transito-na-arena-politica-da-organizacao,,
-fdFneNnEeq1lQoHIoQMWQ,Erfolgreich Verhandeln: Strategien und Fähigkeiten,negotiation-skills-de,,https://www.coursera.org/learn/negotiation-skills-de,,
DXWRuPn_Ee-ehwr_ziEUiw,AZ-204 Developing Solutions for Microsoft Azure,packt-az-204-developing-solutions-for-microsoft-azure-qjfyc,,https://www.coursera.org/learn/packt-az-204-developing-solutions-for-microsoft-azure-qjfyc,,
p_hNtStkEeWccAqzeA4VPw,The Beauty of Kunqu Opera,kunqu-opera,,https://www.coursera.org/learn/kunqu-opera,,
UmjLQc6LEe-3_Q7tYtYdfw,Testing and Deploying Angular Applications,testing-and-deploying-angular-applications,,https://www.coursera.org/learn/testing-and-deploying-angular-applications,,
3bP_Y6kzEeywagovoAKHOQ,Interacting with Vault Policies,googlecloud-interacting-with-vault-policies-epn68,,https://www.coursera.org/learn/googlecloud-interacting-with-vault-policies-epn68,,
gZ9VIFC5EfCqjwr_1EnQcQ,XML Practical - XSLT and SVG Project,xml-practical-xslt-and-svg-project,,https://www.coursera.org/learn/xml-practical-xslt-and-svg-project,,
eKJIPOAMEeelCBLoDv22aA,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",global-sustainable-development,,https://www.coursera.org/learn/global-sustainable-development,,
PSvnbjSaEe-H2BLw-oHycQ,Programming with Java,programming-with-java,,https://www.coursera.org/learn/programming-with-java,,
q5fOUZwHEe2L_wpgKckryw,Spacecraft Relative Motion Kinematics and Kinetics,spacecraft-relative-motion-kinematics-and-kinetics,,https://www.coursera.org/learn/spacecraft-relative-motion-kinematics-and-kinetics,,
ss92x9A8Ee6nxA4x05rFvw,Tracking and Reporting,airs-tracking-and-reporting,,https://www.coursera.org/learn/airs-tracking-and-reporting,,
gIqmoleAEeerkQ5vdwUqtA,Evaluación de peligros y riesgos por fenómenos naturales,riesgos-fenomenos-naturales,,https://www.coursera.org/learn/riesgos-fenomenos-naturales,,
fhPRFLCuEe6oQA6J-7B2nw,Blueprint Scripting,blueprint-scripting,,https://www.coursera.org/learn/blueprint-scripting,,
S82AgUKTEfClyxI_Dgx85Q,Oracle RAC Advanced Operations and Deployment Scenarios,packt-oracle-rac-advanced-operations-and-deployment-scenarios-xqe9z,,https://www.coursera.org/learn/packt-oracle-rac-advanced-operations-and-deployment-scenarios-xqe9z,,
KOivQzbMEe6U4g7a-RyA1w,Introducción a Java,introduccion-a-java,,https://www.coursera.org/learn/introduccion-a-java,,
MNvFlVCAEe-cPg5R3VX7kw,React Native: Developing Android and iOS Apps,react-native-developing-android-and-ios-apps,,https://www.coursera.org/learn/react-native-developing-android-and-ios-apps,,
YmsRXkwHEe6pFg5BQAqraQ,"Agroforestry IV: Climate, Carbon Storage and Agroforestry",agroforestry4,,https://www.coursera.org/learn/agroforestry4,,
YIzBp-TLEeahIg74m77j2A,Public Health in Humanitarian Crises 1,humanitarian-public-health,,https://www.coursera.org/learn/humanitarian-public-health,,
uEyIgnxLEfC1jRJm2R_Okw,Monetize Your 3D Art: Sell Assets & Grow Your Audience,monetize-your-3d-art-sell-assets--grow-your-audience,,https://www.coursera.org/learn/monetize-your-3d-art-sell-assets--grow-your-audience,,
6UJpcPh_EeqdDRIRGqcDrw,Change Leadership: Developing Strategic Gap Analysis in Miro,change-gap-analysis,,https://www.coursera.org/learn/change-gap-analysis,,
qweFXfJJEeaASQ6Jt6TeNg,Introduction to Learning Transfer and Life Long Learning (3L),intro-learning-transfer,,https://www.coursera.org/learn/intro-learning-transfer,,
1o_W8YPuEe6CAw5QzIAFRQ,Fundamentals of Red Hat Enterprise Linux,fundamentals-of-red-hat-enterprise-linux-9,,https://www.coursera.org/learn/fundamentals-of-red-hat-enterprise-linux-9,,
KSUX7Zh-Eeu10Ao71wup4w,Key Concepts in Organizational DE&I,key-concepts-in-organizational-dei,,https://www.coursera.org/learn/key-concepts-in-organizational-dei,,
uyshF0lMEeu5YxIbcwLDzw,Innovación en el mundo corporativo,innovacion-en-el-mundo-corporativo,,https://www.coursera.org/learn/innovacion-en-el-mundo-corporativo,,
psD-F_xuEeucKgqtjqzixw,"The Emergence of Oncofertility (Past, Present & Future)",oncofertility-overview,,https://www.coursera.org/learn/oncofertility-overview,,
Y9XC1lkSEe2eggrjYA9Jaw,Managing Customer Expectations with Jagdish Sheth,customer-centricity-with-jagdish-sheth-course-4,,https://www.coursera.org/learn/customer-centricity-with-jagdish-sheth-course-4,,
0l99KGTtEeiHHhI_ziov1A,Global Disease Masterclass: Global Disease Distribution,global-disease-distribution,,https://www.coursera.org/learn/global-disease-distribution,,
bkJ0yYJ7Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, संचालन के मूल सिद्धांत",10k-women-7-hi,,https://www.coursera.org/learn/10k-women-7-hi,,
RqP4pqkzEeyxDg4ukgkVlw,Working with Onscreen Data in a Flutter Application,googlecloud-working-with-onscreen-data-in-a-flutter-application-jtyou,,https://www.coursera.org/learn/googlecloud-working-with-onscreen-data-in-a-flutter-application-jtyou,,
VIrOy9zREeqPZRKxGtAxBQ,SQL Joins ,sql-joins,,https://www.coursera.org/learn/sql-joins,,
sjOOMIfNEeqwWQrWy9T5cQ,Create a Business Marketing Brand Kit Using Canva,create-business-marketing-brand-kit-using-canva,,https://www.coursera.org/learn/create-business-marketing-brand-kit-using-canva,,
l9p1tyP5Ee-I1wr_7a5dgw,Python for the Absolute Beginner,python-for-the-absolute-beginner,,https://www.coursera.org/learn/python-for-the-absolute-beginner,,
kmpgKZ4nEeuioQqjW1Jtiw,Word Forms and Simple Present Tense,word-forms-simple-present-tense,,https://www.coursera.org/learn/word-forms-simple-present-tense,,
